"","SPCODE","SITE_ID","LENGTH_MM","TISSUE","BIOLOGICALS_COMMENTS","SCIENTIFIC_NAME","COMMON_NAME"
"1443",37287001,"N39.1",120,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1444",37287001,"N39.1",94,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1445",37287001,"N39.1",161,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1446",37287001,"N39.1",140,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1447",37287001,"N39.1",124,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1448",37287001,"N39.1",134,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1449",37287001,"N39.1",103,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1450",37287001,"N39.1",107,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1451",37287001,"N39.1",110,NA,"BAGGED WHOLE","Helicolenus percoides","Reef Ocean Perch"
"1452",37330014,"N39.1",152,10083243,"(null)","Sillago flindersi","Eastern School Whiting"
"1453",37330014,"N39.1",155,10083183,"(null)","Sillago flindersi","Eastern School Whiting"
"1454",37330014,"N39.1",200,10082564,"(null)","Sillago flindersi","Eastern School Whiting"
"1455",37330014,"N39.1",159,10082594,"(null)","Sillago flindersi","Eastern School Whiting"
"1456",37330014,"N39.1",146,10082582,"(null)","Sillago flindersi","Eastern School Whiting"
"1457",37330014,"N39.1",147,10082600,"(null)","Sillago flindersi","Eastern School Whiting"
"1458",37330014,"N39.1",157,10082534,"(null)","Sillago flindersi","Eastern School Whiting"
"1459",37330014,"N39.1",144,10082580,"(null)","Sillago flindersi","Eastern School Whiting"
"1460",37330014,"N39.1",141,10082562,"(null)","Sillago flindersi","Eastern School Whiting"
"1461",37330014,"N39.1",143,10083184,"(null)","Sillago flindersi","Eastern School Whiting"
"1462",37287001,"N39.2",251,10082518,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1463",37287001,"N39.2",250,10082488,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1464",37287001,"N39.2",204,10082457,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1465",37287001,"N39.2",222,10082388,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1466",37287001,"N39.2",200,10082397,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1467",37287001,"N39.2",141,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1468",37287001,"N39.2",142,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1469",37287001,"N39.2",125,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1470",37287001,"N39.2",126,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1471",37287001,"N39.2",132,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1472",37258003,"N39.2",124,NA,"whole fish","Centroberyx affinis","Redfish"
"1473",37258003,"N39.2",103,NA,"whole fish","Centroberyx affinis","Redfish"
"1474",37258003,"N39.2",113,NA,"whole fish","Centroberyx affinis","Redfish"
"1475",37258003,"N39.2",106,NA,"whole fish","Centroberyx affinis","Redfish"
"1476",37258003,"N39.2",100,NA,"whole fish","Centroberyx affinis","Redfish"
"1477",37258003,"N39.2",111,NA,"whole fish","Centroberyx affinis","Redfish"
"1478",37258003,"N39.2",110,NA,"whole fish","Centroberyx affinis","Redfish"
"1479",37258003,"N39.2",108,NA,"whole fish","Centroberyx affinis","Redfish"
"1480",37258003,"N39.2",105,NA,"whole fish","Centroberyx affinis","Redfish"
"1481",37258003,"N39.2",103,NA,"whole fish","Centroberyx affinis","Redfish"
"1482",37445005,"N39.2",209,NA,"tissue and gonads in same bag","Seriolella brama","Blue Warehou"
"1483",37445005,"N39.2",195,NA,"(null)","Seriolella brama","Blue Warehou"
"1484",37445005,"N39.2",195,NA,"(null)","Seriolella brama","Blue Warehou"
"1485",37445005,"N39.2",177,NA,"(null)","Seriolella brama","Blue Warehou"
"1486",37445005,"N39.2",189,NA,"(null)","Seriolella brama","Blue Warehou"
"1487",37445005,"N39.2",188,NA,"(null)","Seriolella brama","Blue Warehou"
"1488",37296001,"N39.2",346,10082578,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1489",37296001,"N39.2",281,10082579,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1490",37296001,"N39.2",299,10082597,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1491",37296001,"N39.2",254,10082220,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1492",37296001,"N39.2",280,10082074,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1493",37296001,"N39.2",206,10082103,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1494",37296001,"N39.2",221,10082108,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1495",37296001,"N39.2",253,10082069,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1496",37296001,"N39.2",248,10081401,"tissue and gonads in same bag","Platycephalus richardsoni","Tiger Flathead"
"1497",37439002,"N39.2",262,10082496,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1498",37439002,"N39.2",263,10082409,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1499",37439002,"N39.2",258,10082349,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1500",37439002,"N39.2",261,10082357,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1501",37439002,"N39.2",249,10082386,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1502",37439002,"N39.2",264,10082416,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1503",37439002,"N39.2",254,10081491,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1504",37439002,"N39.2",253,10082467,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1505",37439002,"N39.2",250,10081492,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1506",37439002,"N39.2",263,10082209,"tissue and gonads in same bag","Rexea solandri","Gemfish"
"1507",37038002,"N39.2",289,10082196,"(null)","Urolophus cruciatus","Banded Stingaree"
"1508",37038002,"N39.2",265,10082166,"(null)","Urolophus cruciatus","Banded Stingaree"
"1509",37038002,"N39.2",144,NA,"bagged whole","Urolophus cruciatus","Banded Stingaree"
"1510",37038002,"N39.2",210,10082094,"immature","Urolophus cruciatus","Banded Stingaree"
"1511",37264004,"N39.2",281,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1512",37264004,"N39.2",204,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1513",37264004,"N39.2",194,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1514",37264004,"N39.2",179,NA,"(null)","Zeus faber","John Dory"
"1515",37264004,"N39.2",275,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1516",37264004,"N39.2",325,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1517",37264004,"N39.2",294,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1518",37264004,"N39.2",262,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1519",37264004,"N39.2",249,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1520",37264004,"N39.2",327,NA,"gonad and otolith in same bag","Zeus faber","John Dory"
"1521",37465006,"N39.2",199,10083352,"(null)","Nelusetta ayraud","Ocean Jacket"
"1522",37465006,"N39.2",246,10082173,"(null)","Nelusetta ayraud","Ocean Jacket"
"1523",37465006,"N39.2",199,10082169,"(null)","Nelusetta ayraud","Ocean Jacket"
"1524",37465006,"N39.2",313,10082201,"(null)","Nelusetta ayraud","Ocean Jacket"
"1525",37337062,"N39.2",157,NA,"bagged whole","Pseudocaranx georgianus","Silver Trevally"
"1526",37445006,"N39.2",212,10083319,"tissue and gonads in same bag","Seriolella punctata","Silver Warehou"
"1527",37445006,"N39.2",198,10083351,"tissue and gonads in same bag","Seriolella punctata","Silver Warehou"
"1528",37445006,"N39.2",195,10082097,"tissue and gonads in same bag","Seriolella punctata","Silver Warehou"
"1529",37330014,"N39.2",208,10083281,"(null)","Sillago flindersi","Eastern School Whiting"
"1530",37330014,"N39.2",133,10083348,"gonad lost","Sillago flindersi","Eastern School Whiting"
"1531",37330014,"N39.2",142,10083288,"(null)","Sillago flindersi","Eastern School Whiting"
"1532",37330014,"N39.2",222,10083279,"(null)","Sillago flindersi","Eastern School Whiting"
"1533",37330014,"N39.2",167,10082551,"(null)","Sillago flindersi","Eastern School Whiting"
"1534",37330014,"N39.2",217,10083317,"(null)","Sillago flindersi","Eastern School Whiting"
"1535",37330014,"N39.2",173,10083278,"(null)","Sillago flindersi","Eastern School Whiting"
"1536",37330014,"N39.2",166,10083314,"(null)","Sillago flindersi","Eastern School Whiting"
"1537",37330014,"N39.2",162,10083316,"(null)","Sillago flindersi","Eastern School Whiting"
"1538",37330014,"N39.2",224,10083277,"(null)","Sillago flindersi","Eastern School Whiting"
"1539",37296001,"N39.3",449,10083152,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1540",37296001,"N39.3",353,10083096,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1541",37296001,"N39.3",309,10083155,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1542",37296001,"N39.3",241,10083092,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1543",37296001,"N39.3",205,10083094,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1544",37296001,"N39.3",258,10083095,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1545",37296001,"N39.3",339,10083079,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1546",37296001,"N39.3",290,10083019,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1547",37296001,"N39.3",278,10083231,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1548",37296001,"N39.3",219,10083122,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1549",37445006,"N39.3",202,10083209,"(null)","Seriolella punctata","Silver Warehou"
"1550",37445006,"N39.3",191,10083230,"(null)","Seriolella punctata","Silver Warehou"
"1551",37445006,"N39.3",208,10083259,"(null)","Seriolella punctata","Silver Warehou"
"1552",37445006,"N39.3",194,10083267,"(null)","Seriolella punctata","Silver Warehou"
"1553",37445006,"N39.3",195,10083265,"(null)","Seriolella punctata","Silver Warehou"
"1554",37445006,"N39.3",187,10083200,"(null)","Seriolella punctata","Silver Warehou"
"1555",37445006,"N39.3",190,10083266,"(null)","Seriolella punctata","Silver Warehou"
"1556",37445005,"N39.3",210,NA,"(null)","Seriolella brama","Blue Warehou"
"1557",37445005,"N39.3",187,NA,"(null)","Seriolella brama","Blue Warehou"
"1558",37445005,"N39.3",183,NA,"(null)","Seriolella brama","Blue Warehou"
"1559",37258003,"N39.3",117,10083264,"(null)","Centroberyx affinis","Redfish"
"1560",37439002,"N39.3",254,10083206,"(null)","Rexea solandri","Gemfish"
"1561",37439002,"N39.3",251,10083257,"(null)","Rexea solandri","Gemfish"
"1562",37439002,"N39.3",254,10083205,"(null)","Rexea solandri","Gemfish"
"1563",37439002,"N39.3",244,10083220,"(null)","Rexea solandri","Gemfish"
"1564",37439002,"N39.3",262,10083139,"(null)","Rexea solandri","Gemfish"
"1565",37439002,"N39.3",267,10083145,"(null)","Rexea solandri","Gemfish"
"1566",37439002,"N39.3",264,10083188,"(null)","Rexea solandri","Gemfish"
"1567",37439002,"N39.3",248,10083253,"(null)","Rexea solandri","Gemfish"
"1568",37439002,"N39.3",239,10083224,"(null)","Rexea solandri","Gemfish"
"1569",37439002,"N39.3",244,10083233,"(null)","Rexea solandri","Gemfish"
"1570",37465006,"N39.3",146,10083114,"(null)","Nelusetta ayraud","Ocean Jacket"
"1571",37465006,"N39.3",188,10083168,"(null)","Nelusetta ayraud","Ocean Jacket"
"1572",37465006,"N39.3",188,10083161,"(null)","Nelusetta ayraud","Ocean Jacket"
"1573",37465006,"N39.3",200,10083158,"(null)","Nelusetta ayraud","Ocean Jacket"
"1574",37465006,"N39.3",195,10083128,"(null)","Nelusetta ayraud","Ocean Jacket"
"1575",37465006,"N39.3",189,10083130,"(null)","Nelusetta ayraud","Ocean Jacket"
"1576",37264004,"N39.3",302,NA,"(null)","Zeus faber","John Dory"
"1577",37264004,"N39.3",301,NA,"(null)","Zeus faber","John Dory"
"1578",37264004,"N39.3",279,NA,"(null)","Zeus faber","John Dory"
"1579",37264004,"N39.3",239,NA,"(null)","Zeus faber","John Dory"
"1580",37264004,"N39.3",339,NA,"(null)","Zeus faber","John Dory"
"1581",37038002,"N39.3",298,10083326,"(null)","Urolophus cruciatus","Banded Stingaree"
"1582",37038002,"N39.3",256,10083181,"(null)","Urolophus cruciatus","Banded Stingaree"
"1583",37264002,"N39.3",169,10083069,"(null)","Cyttus australis","Silver Dory"
"1584",37264002,"N39.3",199,10083006,"(null)","Cyttus australis","Silver Dory"
"1585",37287001,"N39.3",148,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1586",37287001,"N39.3",130,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1587",37287001,"N39.3",107,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1588",37287001,"N39.3",216,10083241,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1589",37287001,"N39.3",145,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1590",37287001,"N39.3",135,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1591",37287001,"N39.3",120,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1592",37287001,"N39.3",150,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1593",37287001,"N39.3",141,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1594",37287001,"N39.3",146,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1595",37330014,"N39.3",160,10083329,"(null)","Sillago flindersi","Eastern School Whiting"
"1596",37330014,"N39.3",205,10083196,"(null)","Sillago flindersi","Eastern School Whiting"
"1597",37330014,"N39.3",170,10083250,"(null)","Sillago flindersi","Eastern School Whiting"
"1598",37330014,"N39.3",196,10083201,"(null)","Sillago flindersi","Eastern School Whiting"
"1599",37330014,"N39.3",173,10083192,"(null)","Sillago flindersi","Eastern School Whiting"
"1600",37330014,"N39.3",207,10083255,"(null)","Sillago flindersi","Eastern School Whiting"
"1601",37330014,"N39.3",152,10083234,"(null)","Sillago flindersi","Eastern School Whiting"
"1602",37330014,"N39.3",173,10083299,"(null)","Sillago flindersi","Eastern School Whiting"
"1603",37330014,"N39.3",158,10083212,"(null)","Sillago flindersi","Eastern School Whiting"
"1604",37330014,"N39.3",167,10083186,"(null)","Sillago flindersi","Eastern School Whiting"
"1605",37330014,"N41.1",168,10083011,"shot2","Sillago flindersi","Eastern School Whiting"
"1606",37330014,"N41.1",158,10083065,"(null)","Sillago flindersi","Eastern School Whiting"
"1607",37330014,"N41.1",164,10083005,"(null)","Sillago flindersi","Eastern School Whiting"
"1608",37330014,"N41.1",171,10082978,"(null)","Sillago flindersi","Eastern School Whiting"
"1609",37330014,"N41.1",159,10082917,"(null)","Sillago flindersi","Eastern School Whiting"
"1610",37330014,"N41.1",171,10082926,"(null)","Sillago flindersi","Eastern School Whiting"
"1611",37330014,"N41.1",188,10082986,"(null)","Sillago flindersi","Eastern School Whiting"
"1612",37330014,"N41.1",189,10082914,"(null)","Sillago flindersi","Eastern School Whiting"
"1613",37330014,"N41.1",212,10082951,"(null)","Sillago flindersi","Eastern School Whiting"
"1614",37330014,"N41.1",212,10080757,"(null)","Sillago flindersi","Eastern School Whiting"
"1615",37038004,"N41.1",355,10082941,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1616",37264004,"S3.3",263,NA,"(null)","Zeus faber","John Dory"
"1617",37264004,"S3.3",303,NA,"(null)","Zeus faber","John Dory"
"1618",37264004,"S3.3",321,NA,"(null)","Zeus faber","John Dory"
"1619",37264004,"S3.3",323,NA,"(null)","Zeus faber","John Dory"
"1620",37264004,"S3.3",357,NA,"(null)","Zeus faber","John Dory"
"1621",37264004,"S3.3",270,NA,"(null)","Zeus faber","John Dory"
"1622",37264004,"S3.3",187,NA,"(null)","Zeus faber","John Dory"
"1623",37264004,"S3.3",191,NA,"(null)","Zeus faber","John Dory"
"1624",37264004,"S3.3",254,NA,"(null)","Zeus faber","John Dory"
"1625",37264004,"S3.3",278,NA,"(null)","Zeus faber","John Dory"
"1626",37296001,"S3.3",330,10085135,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1627",37296001,"S3.3",393,10085132,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1628",37296001,"S3.3",297,10085197,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1629",37296001,"S3.3",413,10085169,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1630",37296001,"S3.3",247,10085361,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1631",37296001,"S3.3",365,10085359,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1632",37296001,"S3.3",345,10085196,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1633",37296001,"S3.3",277,10085026,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1634",37296001,"S3.3",373,10085056,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1635",37296001,"S3.3",430,10085161,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1636",37287001,"S3.3",142,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1637",37287001,"S3.3",162,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1638",37287001,"S3.3",117,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1639",37287001,"S3.3",144,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1640",37287001,"S3.3",92,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"1641",37287001,"S3.3",177,10085247,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1642",37287001,"S3.3",190,10085333,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1643",37287001,"S3.3",219,10085185,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1644",37287001,"S3.3",224,10085307,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1645",37287001,"S3.3",200,10085304,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1646",37445006,"S3.3",224,10085332,"(null)","Seriolella punctata","Silver Warehou"
"1647",37445006,"S3.3",202,10085385,"(null)","Seriolella punctata","Silver Warehou"
"1648",37445006,"S3.3",213,10085370,"(null)","Seriolella punctata","Silver Warehou"
"1649",37445006,"S3.3",227,10085343,"(null)","Seriolella punctata","Silver Warehou"
"1650",37445006,"S3.3",197,10085346,"(null)","Seriolella punctata","Silver Warehou"
"1651",37445006,"S3.3",199,10085349,"(null)","Seriolella punctata","Silver Warehou"
"1652",37445006,"S3.3",198,10085389,"(null)","Seriolella punctata","Silver Warehou"
"1653",37445006,"S3.3",175,10085391,"(null)","Seriolella punctata","Silver Warehou"
"1654",37445006,"S3.3",192,10085126,"(null)","Seriolella punctata","Silver Warehou"
"1655",37445006,"S3.3",205,10085218,"(null)","Seriolella punctata","Silver Warehou"
"1656",37264004,"S3.2",86,NA,"(null)","Zeus faber","John Dory"
"1657",37264004,"S3.2",102,NA,"(null)","Zeus faber","John Dory"
"1658",37264004,"S3.2",135,NA,"(null)","Zeus faber","John Dory"
"1659",37264004,"S3.2",161,NA,"(null)","Zeus faber","John Dory"
"1660",37264004,"S3.2",172,NA,"(null)","Zeus faber","John Dory"
"1661",37264004,"S3.2",269,NA,"(null)","Zeus faber","John Dory"
"1662",37264004,"S3.2",326,NA,"(null)","Zeus faber","John Dory"
